scenario,sector,year,value,region
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,58.98535984462497,Africa
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,8.890895746209319,China
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,6.01318457049392,Europe
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,6.541308038873187,South Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,24.43428167985611,Latin America
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,0.2144762355138166,Middle East
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,0.386619632259381,North America
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,1.3505551878371407,Pacific OECD
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,-3.5690838867569874,Reforming
Low Elas.,"paste(CO[2], "" LULUCF"")",2050,12.287565483494545,Rest of Asia
High transition,"paste(CO[2], "" LULUCF"")",2050,56.63896961691369,Africa
High transition,"paste(CO[2], "" LULUCF"")",2050,8.129160328283051,China
High transition,"paste(CO[2], "" LULUCF"")",2050,7.713746192082981,Europe
High transition,"paste(CO[2], "" LULUCF"")",2050,6.180897009917948,South Asia
High transition,"paste(CO[2], "" LULUCF"")",2050,21.154033496967337,Latin America
High transition,"paste(CO[2], "" LULUCF"")",2050,0.210050573673828,Middle East
High transition,"paste(CO[2], "" LULUCF"")",2050,6.284499414693467,North America
High transition,"paste(CO[2], "" LULUCF"")",2050,1.7335524492089858,Pacific OECD
High transition,"paste(CO[2], "" LULUCF"")",2050,-2.1681131500718736,Reforming
High transition,"paste(CO[2], "" LULUCF"")",2050,11.493948342730612,Rest of Asia
Low transition,"paste(CO[2], "" LULUCF"")",2050,62.583796616724165,Africa
Low transition,"paste(CO[2], "" LULUCF"")",2050,8.305022560585655,China
Low transition,"paste(CO[2], "" LULUCF"")",2050,6.3342662148985855,Europe
Low transition,"paste(CO[2], "" LULUCF"")",2050,6.652744051834092,South Asia
Low transition,"paste(CO[2], "" LULUCF"")",2050,24.648837541561328,Latin America
Low transition,"paste(CO[2], "" LULUCF"")",2050,0.34048027660189045,Middle East
Low transition,"paste(CO[2], "" LULUCF"")",2050,1.016009489018847,North America
Low transition,"paste(CO[2], "" LULUCF"")",2050,0.902424969820273,Pacific OECD
Low transition,"paste(CO[2], "" LULUCF"")",2050,-2.1177299986758014,Reforming
Low transition,"paste(CO[2], "" LULUCF"")",2050,12.721370171389449,Rest of Asia
High productivity,"paste(CO[2], "" LULUCF"")",2050,63.138180510200954,Africa
High productivity,"paste(CO[2], "" LULUCF"")",2050,8.223221435284529,China
High productivity,"paste(CO[2], "" LULUCF"")",2050,7.420463645574731,Europe
High productivity,"paste(CO[2], "" LULUCF"")",2050,6.402249625274227,South Asia
High productivity,"paste(CO[2], "" LULUCF"")",2050,22.192409797089955,Latin America
High productivity,"paste(CO[2], "" LULUCF"")",2050,0.3376070541044783,Middle East
High productivity,"paste(CO[2], "" LULUCF"")",2050,4.409814830045821,North America
High productivity,"paste(CO[2], "" LULUCF"")",2050,1.3136849545645755,Pacific OECD
High productivity,"paste(CO[2], "" LULUCF"")",2050,-1.0564011100683852,Reforming
High productivity,"paste(CO[2], "" LULUCF"")",2050,12.678131096595672,Rest of Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2050,55.683227509717916,Africa
Low productivity,"paste(CO[2], "" LULUCF"")",2050,7.8529663700085255,China
Low productivity,"paste(CO[2], "" LULUCF"")",2050,6.613994284523701,Europe
Low productivity,"paste(CO[2], "" LULUCF"")",2050,6.359788427753918,South Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2050,23.956202993353926,Latin America
Low productivity,"paste(CO[2], "" LULUCF"")",2050,0.17917070729836151,Middle East
Low productivity,"paste(CO[2], "" LULUCF"")",2050,3.2040077056052474,North America
Low productivity,"paste(CO[2], "" LULUCF"")",2050,1.4058372554592014,Pacific OECD
Low productivity,"paste(CO[2], "" LULUCF"")",2050,-3.3509927500908945,Reforming
Low productivity,"paste(CO[2], "" LULUCF"")",2050,11.158436147439586,Rest of Asia
Static,"paste(CO[2], "" LULUCF"")",2050,50.7680771500211,Africa
Static,"paste(CO[2], "" LULUCF"")",2050,5.235062239279658,China
Static,"paste(CO[2], "" LULUCF"")",2050,7.744198522321256,Europe
Static,"paste(CO[2], "" LULUCF"")",2050,6.005397186031881,South Asia
Static,"paste(CO[2], "" LULUCF"")",2050,24.902425898640278,Latin America
Static,"paste(CO[2], "" LULUCF"")",2050,0.08718429157104152,Middle East
Static,"paste(CO[2], "" LULUCF"")",2050,8.386788791094254,North America
Static,"paste(CO[2], "" LULUCF"")",2050,1.6125434962521268,Pacific OECD
Static,"paste(CO[2], "" LULUCF"")",2050,-2.7734351077831967,Reforming
Static,"paste(CO[2], "" LULUCF"")",2050,9.8271076354888791,Rest of Asia
Evolving,"paste(CO[2], "" LULUCF"")",2055,139.22192147194463,World
High Elas.,"paste(CO[2], "" LULUCF"")",2055,141.59596987208647,World
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,133.98231428759055,World
High transition,"paste(CO[2], "" LULUCF"")",2055,136.7445743914828,World
Low transition,"paste(CO[2], "" LULUCF"")",2055,141.8249631400202,World
High productivity,"paste(CO[2], "" LULUCF"")",2055,146.09774265122084,World
Low productivity,"paste(CO[2], "" LULUCF"")",2055,131.58991730021967,World
Static,"paste(CO[2], "" LULUCF"")",2055,130.42821077173778,World
Evolving,"paste(CO[2], "" LULUCF"")",2055,69.9501817106198,Africa
Evolving,"paste(CO[2], "" LULUCF"")",2055,8.106314051083517,China
Evolving,"paste(CO[2], "" LULUCF"")",2055,8.330021307109554,Europe
Evolving,"paste(CO[2], "" LULUCF"")",2055,6.997182460701853,South Asia
Evolving,"paste(CO[2], "" LULUCF"")",2055,26.465581997270554,Latin America
Evolving,"paste(CO[2], "" LULUCF"")",2055,0.32872178068791913,Middle East
Evolving,"paste(CO[2], "" LULUCF"")",2055,5.674012679029588,North America
Evolving,"paste(CO[2], "" LULUCF"")",2055,1.68927351869508,Pacific OECD
Evolving,"paste(CO[2], "" LULUCF"")",2055,-1.7170469869211589,Reforming
Evolving,"paste(CO[2], "" LULUCF"")",2055,13.397678953667908,Rest of Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2055,70.56675857786415,Africa
High Elas.,"paste(CO[2], "" LULUCF"")",2055,7.821390371639198,China
High Elas.,"paste(CO[2], "" LULUCF"")",2055,8.623487193148616,Europe
High Elas.,"paste(CO[2], "" LULUCF"")",2055,6.9662953421310885,South Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2055,26.162579737165725,Latin America
High Elas.,"paste(CO[2], "" LULUCF"")",2055,0.3540870694533409,Middle East
High Elas.,"paste(CO[2], "" LULUCF"")",2055,6.95311882567487,North America
High Elas.,"paste(CO[2], "" LULUCF"")",2055,1.677898305159777,Pacific OECD
High Elas.,"paste(CO[2], "" LULUCF"")",2055,-0.8469280963326973,Reforming
High Elas.,"paste(CO[2], "" LULUCF"")",2055,13.317282546182415,Rest of Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,69.18787933002486,Africa
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,8.864532053450638,China
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,7.121616449530939,Europe
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,7.067493951072301,South Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,28.396800808091676,Latin America
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,0.26724552419307096,Middle East
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,1.3907458402681652,North America
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,1.6908081651334472,Pacific OECD
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,-3.4880520306031118,Reforming
Low Elas.,"paste(CO[2], "" LULUCF"")",2055,13.483244196428567,Rest of Asia
High transition,"paste(CO[2], "" LULUCF"")",2055,66.31366128518593,Africa
High transition,"paste(CO[2], "" LULUCF"")",2055,8.013300797575196,China
High transition,"paste(CO[2], "" LULUCF"")",2055,9.154130400840208,Europe
High transition,"paste(CO[2], "" LULUCF"")",2055,6.704951272301546,South Asia
High transition,"paste(CO[2], "" LULUCF"")",2055,24.44215054617801,Latin America
High transition,"paste(CO[2], "" LULUCF"")",2055,0.2576756537634034,Middle East
High transition,"paste(CO[2], "" LULUCF"")",2055,8.841333541272137,North America
High transition,"paste(CO[2], "" LULUCF"")",2055,2.1785253818513968,Pacific OECD
High transition,"paste(CO[2], "" LULUCF"")",2055,-1.8228512381922741,Reforming
High transition,"paste(CO[2], "" LULUCF"")",2055,12.661696750707225,Rest of Asia
Low transition,"paste(CO[2], "" LULUCF"")",2055,73.79489532320076,Africa
Low transition,"paste(CO[2], "" LULUCF"")",2055,8.225436042197142,China
Low transition,"paste(CO[2], "" LULUCF"")",2055,7.450188076183947,Europe
Low transition,"paste(CO[2], "" LULUCF"")",2055,7.266140100328358,South Asia
Low transition,"paste(CO[2], "" LULUCF"")",2055,28.810420047429925,Latin America
Low transition,"paste(CO[2], "" LULUCF"")",2055,0.4245887058161324,Middle East
Low transition,"paste(CO[2], "" LULUCF"")",2055,2.1682320145141323,North America
Low transition,"paste(CO[2], "" LULUCF"")",2055,1.146165929842909,Pacific OECD
Low transition,"paste(CO[2], "" LULUCF"")",2055,-1.666464813614909,Reforming
Low transition,"paste(CO[2], "" LULUCF"")",2055,14.205361714121812,Rest of Asia
High productivity,"paste(CO[2], "" LULUCF"")",2055,74.07492571332713,Africa
High productivity,"paste(CO[2], "" LULUCF"")",2055,8.09566965956901,China
High productivity,"paste(CO[2], "" LULUCF"")",2055,8.737010564134241,Europe
High productivity,"paste(CO[2], "" LULUCF"")",2055,6.955307630354989,South Asia
High productivity,"paste(CO[2], "" LULUCF"")",2055,25.999546858329868,Latin America
High productivity,"paste(CO[2], "" LULUCF"")",2055,0.4087227245426638,Middle East
High productivity,"paste(CO[2], "" LULUCF"")",2055,6.552586364288051,North America
High productivity,"paste(CO[2], "" LULUCF"")",2055,1.6808229960535377,Pacific OECD
High productivity,"paste(CO[2], "" LULUCF"")",2055,-0.46781600843157994,Reforming
High productivity,"paste(CO[2], "" LULUCF"")",2055,14.060966149052923,Rest of Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2055,65.48566786053826,Africa
Low productivity,"paste(CO[2], "" LULUCF"")",2055,7.762445364091308,China
Low productivity,"paste(CO[2], "" LULUCF"")",2055,7.7999688328299435,Europe
Low productivity,"paste(CO[2], "" LULUCF"")",2055,6.9616472949939885,South Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2055,27.56247049080166,Latin America
Low productivity,"paste(CO[2], "" LULUCF"")",2055,0.2293066984938129,Middle East
Low productivity,"paste(CO[2], "" LULUCF"")",2055,4.853383125891838,North America
Low productivity,"paste(CO[2], "" LULUCF"")",2055,1.7446384693233152,Pacific OECD
Low productivity,"paste(CO[2], "" LULUCF"")",2055,-3.163223770521572,Reforming
Low productivity,"paste(CO[2], "" LULUCF"")",2055,12.353612933777134,Rest of Asia
Static,"paste(CO[2], "" LULUCF"")",2055,59.61621378416637,Africa
Static,"paste(CO[2], "" LULUCF"")",2055,4.9790118115190225,China
Static,"paste(CO[2], "" LULUCF"")",2055,8.976412211928826,Europe
Static,"paste(CO[2], "" LULUCF"")",2055,6.652920480188262,South Asia
Static,"paste(CO[2], "" LULUCF"")",2055,28.447931933209226,Latin America
Static,"paste(CO[2], "" LULUCF"")",2055,0.12162690193172306,Middle East
Static,"paste(CO[2], "" LULUCF"")",2055,10.927084239850965,North America
Static,"paste(CO[2], "" LULUCF"")",2055,1.9706336554929573,Pacific OECD
Static,"paste(CO[2], "" LULUCF"")",2055,-2.2775196910422797,Reforming
Static,"paste(CO[2], "" LULUCF"")",2055,11.013895444492704,Rest of Asia
Evolving,"paste(CO[2], "" LULUCF"")",2060,157.48782609477843,World
High Elas.,"paste(CO[2], "" LULUCF"")",2060,160.32632684056836,World
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,151.08111042964273,World
High transition,"paste(CO[2], "" LULUCF"")",2060,154.4189014397654,World
Low transition,"paste(CO[2], "" LULUCF"")",2060,160.699781476797,World
High productivity,"paste(CO[2], "" LULUCF"")",2060,165.2549352080691,World
Low productivity,"paste(CO[2], "" LULUCF"")",2060,148.66755883141204,World
Static,"paste(CO[2], "" LULUCF"")",2060,147.17407329823553,World
Evolving,"paste(CO[2], "" LULUCF"")",2060,80.2772038240827,Africa
Evolving,"paste(CO[2], "" LULUCF"")",2060,7.8777797435970545,China
Evolving,"paste(CO[2], "" LULUCF"")",2060,9.27040325158575,Europe
Evolving,"paste(CO[2], "" LULUCF"")",2060,7.477383803007184,South Asia
Evolving,"paste(CO[2], "" LULUCF"")",2060,29.57288088476324,Latin America
Evolving,"paste(CO[2], "" LULUCF"")",2060,0.3867594825220335,Middle East
Evolving,"paste(CO[2], "" LULUCF"")",2060,7.467401277259988,North America
Evolving,"paste(CO[2], "" LULUCF"")",2060,1.9907836105698862,Pacific OECD
Evolving,"paste(CO[2], "" LULUCF"")",2060,-1.36179549917119,Reforming
Evolving,"paste(CO[2], "" LULUCF"")",2060,14.52902571656176,Rest of Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2060,80.98311112440838,Africa
High Elas.,"paste(CO[2], "" LULUCF"")",2060,7.5742993068849085,China
High Elas.,"paste(CO[2], "" LULUCF"")",2060,9.575316443505681,Europe
High Elas.,"paste(CO[2], "" LULUCF"")",2060,7.4586354580201855,South Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2060,29.273354720487134,Latin America
High Elas.,"paste(CO[2], "" LULUCF"")",2060,0.4153620953749254,Middle East
High Elas.,"paste(CO[2], "" LULUCF"")",2060,8.938634961750285,North America
High Elas.,"paste(CO[2], "" LULUCF"")",2060,1.9842585441811085,Pacific OECD
High Elas.,"paste(CO[2], "" LULUCF"")",2060,-0.3493987367181955,Reforming
High Elas.,"paste(CO[2], "" LULUCF"")",2060,14.472752922673946,Rest of Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,79.33483633868867,Africa
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,8.697905611940921,China
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,7.915557300811808,Europe
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,7.507238620671937,South Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,31.775030551029477,Latin America
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,0.3157249574880173,Middle East
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,2.422560992415933,North America
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,1.9851559692880636,Pacific OECD
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,-3.416611235453021,Reforming
Low Elas.,"paste(CO[2], "" LULUCF"")",2060,14.54371132276093,Rest of Asia
High transition,"paste(CO[2], "" LULUCF"")",2060,75.9185038597573,Africa
High transition,"paste(CO[2], "" LULUCF"")",2060,7.769701878173292,China
High transition,"paste(CO[2], "" LULUCF"")",2060,10.23337721898929,Europe
High transition,"paste(CO[2], "" LULUCF"")",2060,7.133201040235977,South Asia
High transition,"paste(CO[2], "" LULUCF"")",2060,27.171445679710004,Latin America
High transition,"paste(CO[2], "" LULUCF"")",2060,0.30001462678209756,Middle East
High transition,"paste(CO[2], "" LULUCF"")",2060,11.229313861527634,North America
High transition,"paste(CO[2], "" LULUCF"")",2060,2.5731614089496064,Pacific OECD
High transition,"paste(CO[2], "" LULUCF"")",2060,-1.5506189574863831,Reforming
High transition,"paste(CO[2], "" LULUCF"")",2060,13.640800823126566,Rest of Asia
Low transition,"paste(CO[2], "" LULUCF"")",2060,84.917424902138,Africa
Low transition,"paste(CO[2], "" LULUCF"")",2060,8.024445998499953,China
Low transition,"paste(CO[2], "" LULUCF"")",2060,8.218375708468411,Europe
Low transition,"paste(CO[2], "" LULUCF"")",2060,7.785583448175344,South Asia
Low transition,"paste(CO[2], "" LULUCF"")",2060,32.43680068400256,Latin America
Low transition,"paste(CO[2], "" LULUCF"")",2060,0.5071330436643613,Middle East
Low transition,"paste(CO[2], "" LULUCF"")",2060,3.1979503808308447,North America
Low transition,"paste(CO[2], "" LULUCF"")",2060,1.342288692832467,Pacific OECD
Low transition,"paste(CO[2], "" LULUCF"")",2060,-1.2429892218594285,Reforming
Low transition,"paste(CO[2], "" LULUCF"")",2060,15.512767840044473,Rest of Asia
High productivity,"paste(CO[2], "" LULUCF"")",2060,84.81649110862261,Africa
High productivity,"paste(CO[2], "" LULUCF"")",2060,7.849346463544038,China
High productivity,"paste(CO[2], "" LULUCF"")",2060,9.69776049488985,Europe
High productivity,"paste(CO[2], "" LULUCF"")",2060,7.410913035309588,South Asia
High productivity,"paste(CO[2], "" LULUCF"")",2060,29.20085624247298,Latin America
High productivity,"paste(CO[2], "" LULUCF"")",2060,0.47465527194260826,Middle East
High productivity,"paste(CO[2], "" LULUCF"")",2060,8.545681226918225,North America
High productivity,"paste(CO[2], "" LULUCF"")",2060,1.9969434244617394,Pacific OECD
High productivity,"paste(CO[2], "" LULUCF"")",2060,0.04214567583666315,Reforming
High productivity,"paste(CO[2], "" LULUCF"")",2060,15.220142264070782,Rest of Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2060,75.2531019801243,Africa
Low productivity,"paste(CO[2], "" LULUCF"")",2060,7.54439795400532,China
Low productivity,"paste(CO[2], "" LULUCF"")",2060,8.659133021078036,Europe
Low productivity,"paste(CO[2], "" LULUCF"")",2060,7.477648626040329,South Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2060,30.647892620542773,Latin America
Low productivity,"paste(CO[2], "" LULUCF"")",2060,0.2772407404977546,Middle East
Low productivity,"paste(CO[2], "" LULUCF"")",2060,6.40471532160774,North America
Low productivity,"paste(CO[2], "" LULUCF"")",2060,2.0397046580468245,Pacific OECD
Low productivity,"paste(CO[2], "" LULUCF"")",2060,-3.0294993970754667,Reforming
Low productivity,"paste(CO[2], "" LULUCF"")",2060,13.39322330654444,Rest of Asia
Static,"paste(CO[2], "" LULUCF"")",2060,68.25935552842358,Africa
Static,"paste(CO[2], "" LULUCF"")",2060,4.605585181805856,China
Static,"paste(CO[2], "" LULUCF"")",2060,9.89605525263546,Europe
Static,"paste(CO[2], "" LULUCF"")",2060,7.219270989306398,South Asia
Static,"paste(CO[2], "" LULUCF"")",2060,31.455430535123476,Latin America
Static,"paste(CO[2], "" LULUCF"")",2060,0.15979315045832623,Middle East
Static,"paste(CO[2], "" LULUCF"")",2060,13.063686512405605,North America
Static,"paste(CO[2], "" LULUCF"")",2060,2.2885727689408855,Pacific OECD
Static,"paste(CO[2], "" LULUCF"")",2060,-1.827534781897438,Reforming
Static,"paste(CO[2], "" LULUCF"")",2060,12.053858161033375,Rest of Asia
Evolving,"paste(CO[2], "" LULUCF"")",2065,173.4856043102461,World
High Elas.,"paste(CO[2], "" LULUCF"")",2065,176.6849931639902,World
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,166.15003616620268,World
High transition,"paste(CO[2], "" LULUCF"")",2065,169.7667000457175,World
Low transition,"paste(CO[2], "" LULUCF"")",2065,177.30691351925026,World
High productivity,"paste(CO[2], "" LULUCF"")",2065,181.94187948477688,World
Low productivity,"paste(CO[2], "" LULUCF"")",2065,163.60842036521922,World
Static,"paste(CO[2], "" LULUCF"")",2065,161.4349242341451,World
Evolving,"paste(CO[2], "" LULUCF"")",2065,89.94734088873147,Africa
Evolving,"paste(CO[2], "" LULUCF"")",2065,7.55246016585935,China
Evolving,"paste(CO[2], "" LULUCF"")",2065,9.994827473408558,Europe
Evolving,"paste(CO[2], "" LULUCF"")",2065,7.807105714511788,South Asia
Evolving,"paste(CO[2], "" LULUCF"")",2065,32.126438040762174,Latin America
Evolving,"paste(CO[2], "" LULUCF"")",2065,0.4432275667074366,Middle East
Evolving,"paste(CO[2], "" LULUCF"")",2065,9.087112375088413,North America
Evolving,"paste(CO[2], "" LULUCF"")",2065,2.255428557304405,Pacific OECD
Evolving,"paste(CO[2], "" LULUCF"")",2065,-1.0868992805357431,Reforming
Evolving,"paste(CO[2], "" LULUCF"")",2065,15.358562808408239,Rest of Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2065,90.6828385816768,Africa
High Elas.,"paste(CO[2], "" LULUCF"")",2065,7.236195393515078,China
High Elas.,"paste(CO[2], "" LULUCF"")",2065,10.321056702000341,Europe
High Elas.,"paste(CO[2], "" LULUCF"")",2065,7.801631699565976,South Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2065,31.81954007692874,Latin America
High Elas.,"paste(CO[2], "" LULUCF"")",2065,0.47482257895413377,Middle East
High Elas.,"paste(CO[2], "" LULUCF"")",2065,10.69785228339616,North America
High Elas.,"paste(CO[2], "" LULUCF"")",2065,2.2527376428202093,Pacific OECD
High Elas.,"paste(CO[2], "" LULUCF"")",2065,0.07512462389659189,Reforming
High Elas.,"paste(CO[2], "" LULUCF"")",2065,15.323193581236186,Rest of Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,88.91411667086494,Africa
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,8.410504171556152,China
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,8.517115955601192,Europe
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,7.80815111648276,South Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,34.549504661754945,Latin America
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,0.36098459427335433,Middle East
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,3.4001968459916347,North America
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,2.2440550021469106,Pacific OECD
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,-3.3823804685151906,Reforming
Low Elas.,"paste(CO[2], "" LULUCF"")",2065,15.327787616046,Rest of Asia
High transition,"paste(CO[2], "" LULUCF"")",2065,84.89060513377962,Africa
High transition,"paste(CO[2], "" LULUCF"")",2065,7.425257172364421,China
High transition,"paste(CO[2], "" LULUCF"")",2065,11.084352195304259,Europe
High transition,"paste(CO[2], "" LULUCF"")",2065,7.415527543426894,South Asia
High transition,"paste(CO[2], "" LULUCF"")",2065,29.36036444792551,Latin America
High transition,"paste(CO[2], "" LULUCF"")",2065,0.3395453750094071,Middle East
High transition,"paste(CO[2], "" LULUCF"")",2065,13.397876829888375,North America
High transition,"paste(CO[2], "" LULUCF"")",2065,2.9261932321956605,Pacific OECD
High transition,"paste(CO[2], "" LULUCF"")",2065,-1.3760607226114256,Reforming
High transition,"paste(CO[2], "" LULUCF"")",2065,14.303038838434793,Rest of Asia
Low transition,"paste(CO[2], "" LULUCF"")",2065,95.3239019529207,Africa
Low transition,"paste(CO[2], "" LULUCF"")",2065,7.7362045947020555,China
Low transition,"paste(CO[2], "" LULUCF"")",2065,8.775222617269296,Europe
Low transition,"paste(CO[2], "" LULUCF"")",2065,8.155425832115252,South Asia
Low transition,"paste(CO[2], "" LULUCF"")",2065,35.52021258326432,Latin America
Low transition,"paste(CO[2], "" LULUCF"")",2065,0.5901574857280454,Middle East
Low transition,"paste(CO[2], "" LULUCF"")",2065,4.05489384919831,North America
Low transition,"paste(CO[2], "" LULUCF"")",2065,1.5012751402128004,Pacific OECD
Low transition,"paste(CO[2], "" LULUCF"")",2065,-0.8739544234260822,Reforming
Low transition,"paste(CO[2], "" LULUCF"")",2065,16.523573887265552,Rest of Asia
High productivity,"paste(CO[2], "" LULUCF"")",2065,94.77156098350446,Africa
High productivity,"paste(CO[2], "" LULUCF"")",2065,7.514365809911198,China
High productivity,"paste(CO[2], "" LULUCF"")",2065,10.450031811962111,Europe
High productivity,"paste(CO[2], "" LULUCF"")",2065,7.719798143703172,South Asia
High productivity,"paste(CO[2], "" LULUCF"")",2065,31.808919087585355,Latin America
High productivity,"paste(CO[2], "" LULUCF"")",2065,0.5382585925609125,Middle East
High productivity,"paste(CO[2], "" LULUCF"")",2065,10.329826695195544,North America
High productivity,"paste(CO[2], "" LULUCF"")",2065,2.2748158722080962,Pacific OECD
High productivity,"paste(CO[2], "" LULUCF"")",2065,0.470144573475377,Reforming
High productivity,"paste(CO[2], "" LULUCF"")",2065,16.064157914670655,Rest of Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2065,84.41822127559604,Africa
Low productivity,"paste(CO[2], "" LULUCF"")",2065,7.21761799626538,China
Low productivity,"paste(CO[2], "" LULUCF"")",2065,9.303634296145878,Europe
Low productivity,"paste(CO[2], "" LULUCF"")",2065,7.841850574820969,South Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2065,33.208267405585374,Latin America
Low productivity,"paste(CO[2], "" LULUCF"")",2065,0.3230902020625101,Middle East
Low productivity,"paste(CO[2], "" LULUCF"")",2065,7.808947083368001,North America
Low productivity,"paste(CO[2], "" LULUCF"")",2065,2.2984189627386744,Pacific OECD
Low productivity,"paste(CO[2], "" LULUCF"")",2065,-2.9567065090232405,Reforming
Low productivity,"paste(CO[2], "" LULUCF"")",2065,14.14507907765965,Rest of Asia
Static,"paste(CO[2], "" LULUCF"")",2065,76.11789759487928,Africa
Static,"paste(CO[2], "" LULUCF"")",2065,4.119688184427257,China
Static,"paste(CO[2], "" LULUCF"")",2065,10.604176075719268,Europe
Static,"paste(CO[2], "" LULUCF"")",2065,7.634803831897842,South Asia
Static,"paste(CO[2], "" LULUCF"")",2065,33.89191323630762,Latin America
Static,"paste(CO[2], "" LULUCF"")",2065,0.19686378756104791,Middle East
Static,"paste(CO[2], "" LULUCF"")",2065,14.900575068349978,North America
Static,"paste(CO[2], "" LULUCF"")",2065,2.568984635211059,Pacific OECD
Static,"paste(CO[2], "" LULUCF"")",2065,-1.414210506581023,Reforming
Static,"paste(CO[2], "" LULUCF"")",2065,12.814232326372736,Rest of Asia
Evolving,"paste(CO[2], "" LULUCF"")",2070,187.09115294999842,World
High Elas.,"paste(CO[2], "" LULUCF"")",2070,190.52857775572238,World
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,179.0752972308855,World
High transition,"paste(CO[2], "" LULUCF"")",2070,182.69691890138358,World
Low transition,"paste(CO[2], "" LULUCF"")",2070,191.47679878948662,World
High productivity,"paste(CO[2], "" LULUCF"")",2070,196.00021153288102,World
Low productivity,"paste(CO[2], "" LULUCF"")",2070,176.32299035047956,World
Static,"paste(CO[2], "" LULUCF"")",2070,173.1418824647831,World
Evolving,"paste(CO[2], "" LULUCF"")",2070,98.92286726496329,Africa
Evolving,"paste(CO[2], "" LULUCF"")",2070,7.117954984230687,China
Evolving,"paste(CO[2], "" LULUCF"")",2070,10.53089570935876,Europe
Evolving,"paste(CO[2], "" LULUCF"")",2070,8.01138452173387,South Asia
Evolving,"paste(CO[2], "" LULUCF"")",2070,34.12809947673886,Latin America
Evolving,"paste(CO[2], "" LULUCF"")",2070,0.49940048885637,Middle East
Evolving,"paste(CO[2], "" LULUCF"")",2070,10.383671659666001,North America
Evolving,"paste(CO[2], "" LULUCF"")",2070,2.4728897546062667,Pacific OECD
Evolving,"paste(CO[2], "" LULUCF"")",2070,-0.8810300645099964,Reforming
Evolving,"paste(CO[2], "" LULUCF"")",2070,15.9050191543543,Rest of Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2070,99.61766889693189,Africa
High Elas.,"paste(CO[2], "" LULUCF"")",2070,6.798178571489982,China
High Elas.,"paste(CO[2], "" LULUCF"")",2070,10.879702958914281,Europe
High Elas.,"paste(CO[2], "" LULUCF"")",2070,8.019698941906382,South Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2070,33.7876443902515,Latin America
High Elas.,"paste(CO[2], "" LULUCF"")",2070,0.5329022362769215,Middle East
High Elas.,"paste(CO[2], "" LULUCF"")",2070,12.09528298335094,North America
